start_year,region_ind,incident_number,avrh_mean,wind_med,erc_med,rain_sum,region,state,incident_name,cause,dominant_strategy_25_s,dominant_strategy_50_s,dominant_strategy_75_s,subdom_strategy,start_date,controlled_date,duration,prim_threatened_aggregate,comm_threatened_aggregate,outb_threatened_aggregate,injuries_to_date_last,fatalities_last,latitude,longitude,start_day_of_year,control_year,control_day_of_year,gt_100,dom_strat_ind_75,dom_strat_ind_25,dom_strat_ind_50,station_verified_in_psa,hec,cause_ind,total_fire_region,total_fire_west
2003,6,CA-ANF-004490,26,6,109,0,California,CA,padua,H,Full Suppression,Full Suppression,Full Suppression,,10/21/2003,10/30/2003,10,4500,0,0,0,0,34,-118,294,2003,303,1,0,0,0,45443,4228,1,104,465
2003,6,CA-LAC-03220027,17,11,69,0,California,CA,verdale,U,Full Suppression,Full Suppression,Full Suppression,,10/24/2003,10/29/2003,6,3203,220,2800,0,0,34,-119,297,2003,302,1,0,0,0,45445,3501,0,104,465
2003,6,CA-KRN-0330619,41,8,71,0,California,CA,caliente,U,Full Suppression,Full Suppression,Full Suppression,,6/16/2003,6/17/2003,2,0,0,0,1,0,35,-119,167,2003,168,1,0,0,0,45002,495,0,104,465
2003,6,CA-FKU-10525,40,7,23,0,California,CA,gatos,L,Full Suppression,Full Suppression,Full Suppression,,8/26/2003,8/27/2003,2,2,0,0,0,0,36,-120,238,2003,239,1,0,0,0,44408,44,0,104,465
2003,6,CA-LPF-001238,26,5,110,0,California,CA,bull rock,H,Full Suppression,Full Suppression,Full Suppression,,7/22/2003,7/24/2003,3,0,0,0,0,0,36,-121,203,2003,205,1,0,0,0,44317,142,1,104,465
2003,6,CA-LPF-001444,30,4,109,0,California,CA,del venturi,U,Full Suppression,Full Suppression,Full Suppression,,8/11/2003,8/13/2003,3,0,0,0,0,0,36,-121,223,2003,225,1,0,0,0,44317,284,0,104,465
2003,6,CA-BEU-001514,31,4,46,0,California,CA,new idria,H,Full Suppression,Full Suppression,Full Suppression,,5/18/2003,5/19/2003,2,0,0,0,0,0,37,-121,138,2003,139,1,0,0,0,44409,608,1,104,465
2003,6,CA-MMU-011218,40,7,1,0,California,CA,motor,H,Full Suppression,Full Suppression,Full Suppression,,7/2/2003,7/3/2003,2,0,0,0,0,0,37,-121,183,2003,184,1,0,0,0,44003,101,1,104,465
2003,6,CA-MVU-6754,48,5,46,0,California,CA,lilac,U,Full Suppression,Full Suppression,Full Suppression,,9/5/2003,9/7/2003,3,0,0,0,3,0,33,-117,248,2003,250,1,0,0,0,45734,79,0,104,465
2003,6,CA-SHF-1785,60,2,56,0,California,CA,shf complex,L,Full Suppression,Full Suppression,Full Suppression,,9/3/2003,9/11/2003,9,0,0,0,4,0,41,-123,246,2003,254,1,0,0,0,40519,110,0,104,465
2003,6,CA-MDF-472,30,7,80,0,California,CA,ackley,L,Full Suppression,Full Suppression,Full Suppression,,7/26/2003,7/31/2003,6,132,0,0,0,0,42,-121,207,2003,212,1,0,0,0,40306,4031,0,104,465
2003,6,CA-MMU-11727,27,3,72,0,California,CA,north fork,H,Full Suppression,Full Suppression,Full Suppression,,7/8/2003,7/12/2003,5,50,0,0,4,0,37,-120,189,2003,193,1,0,0,0,44207,146,1,104,465
2003,6,CA-KRN-0333259,31,5,93,0,California,CA,tejon,H,Full Suppression,Full Suppression,Full Suppression,,6/29/2003,7/2/2003,4,1500,1,0,2,0,35,-119,180,2003,183,1,0,0,0,45302,468,1,104,465
2003,6,CA-BBD-1500,14,23,95,0,California,CA,royce,U,Full Suppression,Full Suppression,Full Suppression,,6/29/2003,7/1/2003,3,0,0,0,0,0,38,-118,180,2003,182,1,0,0,0,260503,101,0,104,465
2003,6,CA-VNC-3023286,26,10,67,0,California,CA,sycamore,U,Full Suppression,Full Suppression,Full Suppression,,3/28/2003,3/29/2003,2,0,0,0,0,0,34,-119,87,2003,88,1,0,0,0,45447,49,0,104,465
2003,6,CA-TGU-003554,37,14,2,0,California,CA,99,U,Full Suppression,Full Suppression,Full Suppression,,6/23/2003,6/23/2003,1,0,0,0,0,0,40,-122,174,2003,174,1,0,0,0,40814,247,0,104,465
2003,6,CA-SQF-002372,53,7,54,1,California,CA,china,L,Full Suppression,Full Suppression,Full Suppression,,7/30/2003,8/6/2003,8,10,0,19,0,0,36,-119,211,2003,218,1,0,0,0,45002,206,0,104,465
2003,6,CA-NOD-2170,41,7,19,0,California,CA,shinn,L,Full Suppression,Full Suppression,Full Suppression,,7/22/2003,7/25/2003,4,0,0,0,0,0,41,-120,203,2003,206,1,0,0,0,40728,385,0,104,465
2003,6,CA-SCU-003581,76,3,30,0,California,CA,santa clara complex,L,Full Suppression,Full Suppression,Full Suppression,,8/25/2003,9/5/2003,12,220,0,92,4,0,37,-122,237,2003,248,1,0,0,0,43802,12210,0,104,465
2003,6,CA-MNF-934,27,7,85,0,California,CA,grindstone complex,L,Full Suppression,Full Suppression,Full Suppression,,9/3/2003,9/29/2003,27,106,0,6,3,0,39,-123,246,2003,272,1,0,0,0,41402,3246,0,104,465
2003,6,CA-RRU-63401,63,12,17,0,California,CA,locust,U,Full Suppression,Full Suppression,Full Suppression,,8/18/2003,8/22/2003,5,50,0,50,2,0,34,-117,230,2003,234,1,0,0,0,45624,769,0,104,465
2003,6,CA-TCU-6447,44,8,3,0,California,CA,cooperstown,L,Full Suppression,Full Suppression,Full Suppression,,8/26/2003,8/27/2003,2,0,0,0,0,0,38,-121,238,2003,239,1,0,0,0,43613,810,0,104,465
2003,6,CA-ANF-3468,28,9,87,0,California,CA,alamos,U,Full Suppression,Full Suppression,Full Suppression,,8/23/2003,8/26/2003,4,10,0,1,2,0,35,-119,235,2003,238,1,0,0,0,45448,122,0,104,465
2003,6,CA-SKU-002567,34,22,3,0,California,CA,97 fire,H,Full Suppression,Full Suppression,Full Suppression,,6/29/2003,7/1/2003,3,20,0,0,0,0,42,-122,180,2003,182,1,0,0,0,40228,83,1,104,465
2003,6,CA-RRU-81407,24,10,57,0,California,CA,pass,H,Full Suppression,Full Suppression,Full Suppression,,10/21/2003,10/24/2003,4,75,6,20,3,0,34,-117,294,2003,297,1,0,0,0,45624,966,1,104,465
2003,6,CA-RRU-64778,63,11,16,0,California,CA,mathews,H,Full Suppression,Full Suppression,Full Suppression,,8/23/2003,8/24/2003,2,100,0,0,0,0,34,-117,235,2003,236,1,0,0,0,45624,81,1,104,465
2003,6,CA-MMU-0011266,29,5,83,0,California,CA,hunter,H,Full Suppression,Full Suppression,Full Suppression,,7/3/2003,7/5/2003,3,60,0,0,2,0,38,-120,184,2003,186,1,0,0,0,44106,228,1,104,465
2003,6,CA-RRU-001603,28,25,27,0,California,CA,smith,H,Full Suppression,Full Suppression,Full Suppression,,1/6/2003,1/8/2003,3,250,20,100,0,0,34,-118,6,2003,8,1,0,0,0,45624,62,1,104,465
2003,6,CA-TUU-007233,34,5,78,0,California,CA,frazier,U,Full Suppression,Full Suppression,Full Suppression,,7/8/2003,7/8/2003,1,0,0,0,0,0,36,-119,189,2003,189,1,0,0,0,44717,284,0,104,465
2003,6,CA-TCU-6612,30,3,88,0,California,CA,highway,H,Full Suppression,Full Suppression,Full Suppression,,8/31/2003,9/4/2003,5,0,0,0,0,0,38,-121,243,2003,247,1,0,0,0,43208,61,1,104,465
2003,6,CA-LAC-03211757,28,7,3,0,California,CA,aqueduct,U,Full Suppression,Full Suppression,Full Suppression,,10/13/2003,10/13/2003,1,10,0,0,0,0,35,-119,286,2003,286,1,0,0,0,44004,151,0,104,465
2003,6,CA-RRU-050488,37,12,45,0,California,CA,railroad,U,Full Suppression,Full Suppression,Full Suppression,,7/3/2003,7/4/2003,2,1500,0,0,5,0,34,-117,184,2003,185,1,0,0,0,45619,344,0,104,465
2003,6,CA-BTU-8987,54,10,19,0,California,CA,park,U,Full Suppression,Full Suppression,Full Suppression,,8/6/2003,8/7/2003,2,0,0,0,0,0,40,-122,218,2003,219,1,0,0,0,41211,98,0,104,465
2003,6,CA-RRU-063409,54,10,23,0,California,CA,highway,U,Full Suppression,Full Suppression,Full Suppression,,8/18/2003,8/19/2003,2,0,0,0,1,0,34,-117,230,2003,231,1,0,0,0,45624,100,0,104,465
2003,6,CA-BEU-2577,61,2,29,0,California,CA,eucalyptus,H,Full Suppression,Full Suppression,Full Suppression,,7/17/2003,7/20/2003,4,0,0,0,0,0,37,-122,198,2003,201,1,0,0,0,44302,324,1,104,465
2003,6,CA-LMU-003203,54,3,59,0,California,CA,diane,H,Full Suppression,Full Suppression,Full Suppression,,9/7/2003,9/9/2003,3,100,0,0,0,0,39,-123,250,2003,252,1,0,0,0,41406,85,1,104,465
2003,6,CA-MNF-1016,55,3,57,1,California,CA,covelo complex,L,Full Suppression,Full Suppression,Full Suppression,,9/3/2003,9/13/2003,11,0,0,0,3,0,40,-123,246,2003,256,1,0,0,0,41005,98,0,104,465
2003,6,CA-BDF-10329,53,4,53,1,California,CA,old,H,Full Suppression,Full Suppression,Full Suppression,,10/25/2003,11/14/2003,21,29000,1000,0,12,6,34,-117,298,2003,318,1,0,0,0,45102,36941,1,104,465
2003,6,CA-ANF-003154,28,8,68,0,California,CA,middle,U,Full Suppression,Full Suppression,Full Suppression,,8/7/2003,8/9/2003,3,15,0,0,1,0,34,-118,219,2003,221,1,0,0,0,45411,122,0,104,465
2003,6,CA-SLU-5133,38,6,2,0,California,CA,parkhill,H,Full Suppression,Full Suppression,Full Suppression,,7/20/2003,7/30/2003,11,618,0,45,4,0,35,-120,201,2003,211,1,0,0,0,44914,486,1,104,465
2003,6,CA-HUU-004435,66,5,44,0,California,CA,canoe/honeydew,L,Full Suppression,Full Suppression,Full Suppression,,9/3/2003,9/10/2003,8,0,0,2,65,0,40,-124,246,2003,253,1,0,0,0,40421,10070,0,104,465
2003,6,CA-TCU-005058,31,8,3,0,California,CA,o'byrnes,U,Full Suppression,Full Suppression,Full Suppression,,7/17/2003,7/19/2003,3,0,0,0,0,0,38,-121,198,2003,200,1,0,0,0,43613,104,0,104,465
2003,6,CA-NOD-2135,31,7,22,1,California,CA,smoke complex,L,Full Suppression,Full Suppression,Full Suppression,,7/20/2003,8/5/2003,17,0,0,6,1,0,41,-120,201,2003,217,1,0,0,0,260113,3242,0,104,465
2003,6,CA-BBD-003475,27,10,20,0,California,CA,michaels,U,Full Suppression,Full Suppression,Full Suppression,,9/15/2003,9/19/2003,5,0,0,0,0,0,36,-118,258,2003,262,1,0,0,0,44730,158,0,104,465
2003,6,CA-LPF-2148,23,8,78,0,California,CA,happy fire,U,Full Suppression,Full Suppression,Full Suppression,,10/24/2003,10/27/2003,4,0,0,0,0,0,35,-120,297,2003,300,1,0,0,0,45220,102,0,104,465
2003,6,CA-MVU-9184,24,3,120,0,California,CA,tecate,U,Full Suppression,Full Suppression,Full Suppression,,11/27/2003,12/1/2003,5,550,0,30,0,0,33,-117,331,2003,335,1,0,0,0,45730,1012,0,104,465
2003,6,CA-KRN-28424,61,6,2,0,California,CA,shallock,H,Full Suppression,Full Suppression,Full Suppression,,6/6/2003,6/6/2003,1,0,0,0,2,0,36,-119,157,2003,157,1,0,0,0,44004,229,1,104,465
2003,6,CA-MVU-008143,53,2,51,0,California,CA,paradise,H,Full Suppression,Full Suppression,Full Suppression,,10/26/2003,12/5/2003,41,17000,50,100,24,2,33,-117,299,2003,339,1,0,0,0,45734,22946,1,104,465
2003,6,CA-SCU-003034,42,6,18,0,California,CA,east bay complex,L,Full Suppression,Full Suppression,Full Suppression,,7/30/2003,8/2/2003,4,25,0,0,0,0,38,-122,211,2003,214,1,0,0,0,43404,81,0,104,465
2003,6,CA-BDC-22728,32,7,108,0,California,CA,lightning,L,Full Suppression,Full Suppression,Full Suppression,,7/16/2003,7/19/2003,4,2,0,0,1,0,35,-115,197,2003,200,1,0,0,0,20118,810,0,104,465
2003,6,CA-LAC-150988,64,8,24,0,California,CA,hauser,U,Full Suppression,Full Suppression,Full Suppression,,7/24/2003,7/28/2003,5,800,60,100,4,0,34,-118,205,2003,209,1,0,0,0,45411,828,0,104,465
2003,6,CA-BDF-9582,50,2,27,0,California,CA,lytle,U,Full Suppression,Full Suppression,Full Suppression,,10/1/2003,10/9/2003,9,10,0,10,1,0,34,-118,274,2003,282,1,0,0,0,45108,366,0,104,465
2003,6,CA-SCU-003276,29,8,64,0,California,CA,el toro,H,Full Suppression,Full Suppression,Full Suppression,,8/11/2003,8/13/2003,3,0,0,0,1,0,37,-121,223,2003,225,1,0,0,0,43502,53,1,104,465
2003,6,CA-SRF-2762,55,11,50,0,California,CA,friday,U,Full Suppression,Full Suppression,Full Suppression,,6/29/2003,7/3/2003,5,50,0,0,0,0,41,-124,180,2003,184,1,0,0,0,40408,158,0,104,465
2003,6,CA-SLU-7914,30,4,68,0,California,CA,cuesta,U,Full Suppression,Full Suppression,Full Suppression,,10/27/2003,10/29/2003,3,1,0,0,1,0,35,-121,300,2003,302,1,0,0,0,44915,97,0,104,465
2003,6,CA-INF-000517,27,6,6,0,California,CA,sagehen,L,Full Suppression,Full Suppression,Full Suppression,,6/18/2003,6/23/2003,6,0,0,6,0,0,39,-118,169,2003,174,1,0,0,0,260701,475,0,104,465
2003,6,CA-CNF-003056,52,3,52,0,California,CA,cedar,H,Full Suppression,Full Suppression,Full Suppression,,10/25/2003,12/5/2003,42,78087,18550,22100,113,14,33,-117,298,2003,339,1,0,0,0,45734,110579,1,104,465
2003,6,CA-NOD-2449,42,6,17,0,California,CA,barber,L,Full Suppression,Full Suppression,Full Suppression,,7/31/2003,8/2/2003,3,1,0,0,0,0,40,-120,212,2003,214,1,0,0,0,40728,539,0,104,465
2003,6,CA-BDF-8860,44,4,45,0,California,CA,bridge,H,Full Suppression,Full Suppression,Full Suppression,,9/5/2003,9/14/2003,10,4500,0,9000,7,0,34,-117,248,2003,257,1,0,0,0,45102,548,1,104,465
2003,6,CA-MMU-015304,49,6,62,0,California,CA,white rock,L,Full Suppression,Full Suppression,Full Suppression,,8/26/2003,8/27/2003,2,0,0,0,1,0,38,-120,238,2003,239,1,0,0,0,43603,259,0,104,465
2003,6,CA-MNF-964,53,3,59,0,California,CA,smokehouse complex,L,Full Suppression,Full Suppression,Full Suppression,,9/3/2003,9/11/2003,9,575,0,20,0,0,39,-123,246,2003,254,1,0,0,0,41406,527,0,104,465
2003,6,CA-BTU-12661,15,7,71,0,California,CA,centerville,U,Full Suppression,Full Suppression,Full Suppression,,10/26/2003,10/27/2003,2,40,0,0,2,0,40,-122,299,2003,300,1,0,0,0,41211,41,0,104,465
2003,6,CA-MVU-5044,40,6,52,0,California,CA,coyote,L,Full Suppression,Full Suppression,Full Suppression,,7/16/2003,7/29/2003,14,342,0,318,16,0,33,-117,197,2003,210,1,0,0,0,45616,7570,0,104,465
2003,6,CA-RRU-073493,42,7,64,0,California,CA,elm,U,Full Suppression,Full Suppression,Full Suppression,,9/23/2003,9/25/2003,3,300,10,0,0,0,34,-117,266,2003,268,1,0,0,0,45109,45,0,104,465
2003,6,CA-LMU-001784,29,6,85,0,California,CA,a-3,H,Full Suppression,Full Suppression,Full Suppression,,7/2/2003,7/3/2003,2,20,0,40,0,0,40,-120,183,2003,184,1,0,0,0,40709,401,1,104,465
2003,6,CA-SHU-011176,46,2,39,0,California,CA,whitmore,H,Full Suppression,Full Suppression,Full Suppression,,10/27/2003,11/4/2003,9,150,6,150,0,0,41,-122,300,2003,308,1,0,0,0,40615,407,1,104,465
2003,6,CA-SHF-2012,37,3,63,0,California,CA,loma,U,Full Suppression,Full Suppression,Full Suppression,,9/14/2003,9/22/2003,9,62,4,10,9,0,41,-123,257,2003,265,1,0,0,0,40501,1514,0,104,465
2003,6,CA-LKR-861,54,7,27,0,California,CA,oklahoma,H,Full Suppression,Full Suppression,Full Suppression,,9/29/2003,10/1/2003,3,0,4,20,0,0,42,-122,272,2003,274,1,0,0,0,40310,173,1,104,465
2003,6,CA-KRN-33853,45,6,78,0,California,CA,grapevine,U,Full Suppression,Full Suppression,Full Suppression,,7/20/2003,7/22/2003,3,0,0,1,0,0,35,-119,201,2003,203,1,0,0,0,45302,741,0,104,465
2003,6,CA-SCU-001735,47,6,45,0,California,CA,del puerto,H,Full Suppression,Full Suppression,Full Suppression,,5/29/2003,6/2/2003,5,40,0,0,0,0,37,-121,149,2003,153,1,0,0,0,43502,266,1,104,465
2003,6,CA-LNU-4110,38,6,3,0,California,CA,sackett,U,Full Suppression,Full Suppression,Full Suppression,,6/30/2003,6/30/2003,1,0,0,0,0,0,39,-122,181,2003,181,1,0,0,0,42202,81,0,104,465
2003,6,CA-MDF-986,73,5,0,1,California,CA,sand,H,Full Suppression,Full Suppression,Full Suppression,,11/28/2003,12/2/2003,5,0,0,0,0,0,42,-121,332,2003,336,1,0,0,0,40233,135,1,104,465
2003,6,CA-BBD-017030,47,12,0,0,California,CA,lundy,U,Full Suppression,Full Suppression,Full Suppression,,4/24/2003,4/27/2003,4,50,2,0,0,0,38,-119,114,2003,117,1,0,0,0,43709,243,0,104,465
2003,6,CA-MNF-1106,37,4,86,0,California,CA,spanish,U,Full Suppression,Full Suppression,Full Suppression,,9/28/2003,10/8/2003,11,0,24,0,0,0,40,-123,271,2003,281,1,0,0,0,41101,2449,0,104,465
2003,6,CA-LNU-006610,72,6,16,0,California,CA,lnu north complex,L,Full Suppression,Full Suppression,Full Suppression,,9/3/2003,9/8/2003,6,200,0,100,13,0,39,-123,246,2003,251,1,0,0,0,42009,1890,0,104,465
2003,6,CA-TGU-005487,39,8,71,0,California,CA,tgu lightning,L,Full Suppression,Full Suppression,Full Suppression,,9/3/2003,9/5/2003,3,0,0,0,0,0,40,-123,246,2003,248,1,0,0,0,40812,304,0,104,465
2003,6,CA-MDF-749,47,6,23,0,California,CA,dome complex,L,Full Suppression,Full Suppression,Full Suppression,,9/5/2003,9/10/2003,6,0,0,0,0,0,42,-122,248,2003,253,1,0,0,0,40233,351,0,104,465
2004,6,CA-MEU-006378,28,5,88,0,California,CA,creek,U,Full Suppression,Full Suppression,Full Suppression,,8/8/2004,8/14/2004,7,2,0,20,4,0,40,-123,221,2004,227,1,0,0,0,41015,133,0,90,273
2004,6,CA-LNU-7910,17,7,91,0,California,CA,geysers,U,Full Suppression,Full Suppression,Full Suppression,,10/11/2004,10/14/2004,4,0,10,0,0,0,39,-123,285,2004,288,1,0,0,0,42010,61,0,90,273
2004,6,CA-MCP-04-2344,14,10,91,0,California,CA,haybarn,N,Full Suppression,Full Suppression,Full Suppression,,9/22/2004,9/23/2004,2,0,15,5,1,0,33,-117,266,2004,267,1,0,0,0,45731,49,0,90,273
2004,6,CA-RRU-35567,18,6,119,0,California,CA,school,U,Full Suppression,Full Suppression,Full Suppression,,5/3/2004,5/4/2004,2,0,0,0,2,0,33,-117,124,2004,125,1,0,0,0,45710,153,0,90,273
2004,6,CA-TCU-5660,47,7,3,0,California,CA,highway,H,Full Suppression,Full Suppression,Full Suppression,,7/1/2004,7/17/2004,17,0,0,0,0,0,38,-121,183,2004,199,1,0,0,0,43613,81,1,90,273
2004,6,CA-STF-002191,38,5,83,0,California,CA,tuolumne,U,Full Suppression,Full Suppression,Full Suppression,,9/12/2004,9/17/2004,6,50,0,0,6,1,38,-120,256,2004,261,1,0,0,0,43603,324,0,90,273
2004,6,CA-RRU-056038,56,11,3,0,California,CA,lakeview,U,Full Suppression,Full Suppression,Full Suppression,,7/13/2004,7/14/2004,2,250,40,100,3,0,34,-117,195,2004,196,1,0,0,0,45623,142,0,90,273
2004,6,CA-LPF-001140,39,7,104,0,California,CA,scout,H,Full Suppression,Full Suppression,Full Suppression,,6/23/2004,6/30/2004,8,10,0,0,0,0,35,-119,175,2004,182,1,0,0,0,45302,49,1,90,273
2004,6,CA-MMU-17290,40,6,84,0,California,CA,old hwy,H,Full Suppression,Full Suppression,Full Suppression,,9/12/2004,9/20/2004,9,600,6,0,4,0,37,-120,256,2004,264,1,0,0,0,44106,546,1,90,273
2004,6,CA-LNU-006346,42,4,75,0,California,CA,long,U,Full Suppression,Full Suppression,Full Suppression,,8/26/2004,8/28/2004,3,147,0,69,1,0,39,-123,239,2004,241,1,0,0,0,41411,105,0,90,273
2004,6,CA-BDU-004001,24,6,23,0,California,CA,fort,U,Full Suppression,Full Suppression,Full Suppression,,4/28/2004,4/30/2004,3,0,0,0,0,0,37,-119,119,2004,121,1,0,0,0,44803,81,0,90,273
2004,6,CA-SNF-2291,32,12,43,0,California,CA,nehouse,H,Full Suppression,Full Suppression,Full Suppression,,9/11/2004,9/15/2004,5,0,0,0,2,0,37,-119,255,2004,259,1,0,0,0,44511,83,1,90,273
2004,6,CA-LUR-1525,53,7,3,0,California,CA,pelican,H,Full Suppression,Full Suppression,Full Suppression,,7/19/2004,7/28/2004,10,0,0,0,0,0,38,-121,201,2004,210,1,0,0,0,44004,608,1,90,273
2004,6,CA-MVU-5659,48,8,33,0,California,CA,mataguay,H,Full Suppression,Full Suppression,Full Suppression,,7/13/2004,7/18/2004,6,100,0,200,7,0,33,-117,195,2004,200,1,0,0,0,45708,3589,1,90,273
2004,6,CA-PNF-379,34,7,56,0,California,CA,cottonwood,H,Full Suppression,Full Suppression,Full Suppression,,5/4/2004,5/8/2004,5,2,0,0,0,0,40,-120,125,2004,129,1,0,0,0,40915,227,1,90,273
2004,6,CA-SHU-006278,40,5,21,0,California,CA,bear,H,Full Suppression,Full Suppression,Full Suppression,,8/11/2004,8/25/2004,15,1200,0,150,10,0,41,-122,224,2004,238,1,0,0,0,40611,4391,1,90,273
2004,6,CA-BEU-002411,66,7,31,0,California,CA,chular,U,Full Suppression,Full Suppression,Full Suppression,,6/30/2004,7/1/2004,2,0,0,0,0,0,37,-121,182,2004,183,1,0,0,0,44301,122,0,90,273
2004,6,CA-TCU-006428,36,8,3,0,California,CA,calaveras complex,H,Full Suppression,Full Suppression,Full Suppression,,8/6/2004,8/12/2004,7,275,0,60,14,0,38,-121,219,2004,225,1,0,0,0,43613,1786,1,90,273
2004,6,CA-SNF-1029,46,4,52,0,California,CA,source,U,Full Suppression,Full Suppression,Full Suppression,,6/16/2004,6/22/2004,7,0,0,0,3,0,37,-119,168,2004,174,1,0,0,0,44204,156,0,90,273
2004,6,CA-ANF-002044,48,12,49,0,California,CA,interstate,H,Full Suppression,Full Suppression,Full Suppression,,6/26/2004,6/29/2004,4,0,0,0,0,0,35,-119,178,2004,181,1,0,0,0,45448,122,1,90,273
2004,6,CA-NOR-00259,52,7,16,0,California,CA,river,H,Full Suppression,Full Suppression,Full Suppression,,2/16/2004,2/18/2004,3,0,0,0,0,0,34,-118,47,2004,49,1,0,0,0,45624,50,1,90,273
2004,6,CA-SBC-4032,61,5,26,9,California,CA,gaviota,U,Full Suppression,Full Suppression,Full Suppression,,6/4/2004,6/16/2004,13,900,12,0,44,0,34,-120,156,2004,168,1,0,0,0,45218,3011,0,90,273
2004,6,CA-NOD-2927,40,6,17,0,California,CA,snake,L,Full Suppression,Full Suppression,Full Suppression,,8/13/2004,8/17/2004,5,0,0,0,0,0,41,-120,226,2004,230,1,0,0,0,40725,243,0,90,273
2004,6,CA-LNU-006644,30,8,71,0,California,CA,geysers,U,Full Suppression,Full Suppression,Full Suppression,,9/3/2004,9/15/2004,13,805,181,200,19,0,39,-123,247,2004,259,1,0,0,0,42010,5069,0,90,273
2004,6,CA-LMU-2537,30,7,85,0,California,CA,straylor,H,Full Suppression,Full Suppression,Full Suppression,,7/22/2004,8/3/2004,13,0,0,0,13,0,41,-121,204,2004,216,1,0,0,0,40723,1385,1,90,273
2004,6,CA-RRU-57236,55,12,2,0,California,CA,melton,H,Full Suppression,Full Suppression,Full Suppression,,7/17/2004,7/21/2004,5,600,70,100,2,0,34,-117,199,2004,203,1,0,0,0,45623,1484,1,90,273
2004,6,CA-TCU-007413,24,5,109,0,California,CA,pattison  complex,H,Full Suppression,Full Suppression,Full Suppression,,9/3/2004,9/7/2004,5,1550,115,290,3,0,38,-121,247,2004,251,1,0,0,0,43208,1083,1,90,273
2004,6,CA-RRU-055439,41,1,17,1,California,CA,verbenia,U,Full Suppression,Full Suppression,Full Suppression,,7/11/2004,7/16/2004,6,62,2,0,7,0,34,-117,193,2004,198,1,0,0,0,45604,1552,0,90,273
2004,6,CA-TUU-6712,43,3,52,0,California,CA,elephant,H,Full Suppression,Full Suppression,Full Suppression,,6/15/2004,6/16/2004,2,0,0,0,0,0,36,-119,167,2004,168,1,0,0,0,44717,81,1,90,273
2004,6,CA-MRN-01778,38,9,49,0,California,CA,dolcini,U,Full Suppression,Full Suppression,Full Suppression,,9/7/2004,9/10/2004,4,0,0,0,6,0,38,-123,251,2004,254,1,0,0,0,42009,146,0,90,273
2004,6,CA-RRU-35517,25,11,91,0,California,CA,cerrito,H,Full Suppression,Full Suppression,Full Suppression,,5/3/2004,5/10/2004,8,2000,24,600,10,0,34,-117,124,2004,131,1,0,0,0,45619,6662,1,90,273
2004,6,CA-SLU-003219,52,7,51,0,California,CA,nipomo,U,Full Suppression,Full Suppression,Full Suppression,,5/5/2004,5/5/2004,1,1,0,0,1,0,35,-120,126,2004,126,1,0,0,0,44915,41,0,90,273
2004,6,CA-RRU-58518,61,11,2,0,California,CA,martin,U,Full Suppression,Full Suppression,Full Suppression,,7/21/2004,7/25/2004,5,100,0,0,0,0,34,-117,203,2004,207,1,0,0,0,45623,55,0,90,273
2004,6,CA-KRN-36563,23,10,103,0,California,CA,223,U,Full Suppression,Full Suppression,Full Suppression,,7/13/2004,7/13/2004,1,0,0,0,0,0,35,-119,195,2004,195,1,0,0,0,45002,92,0,90,273
2004,6,CA-MVU-5269,68,4,29,0,California,CA,warner,U,Full Suppression,Full Suppression,Full Suppression,,7/1/2004,7/3/2004,3,25,0,10,1,0,33,-117,183,2004,185,1,0,0,0,45734,252,0,90,273
2004,6,CA-ENF-10202,44,3,67,0,California,CA,moke,H,Full Suppression,Full Suppression,Full Suppression,,6/20/2004,6/25/2004,6,0,0,0,0,0,39,-120,172,2004,177,1,0,0,0,42601,162,1,90,273
2004,6,CA-NOD-2930,43,5,17,0,California,CA,belfast,L,Full Suppression,Full Suppression,Full Suppression,,8/13/2004,8/16/2004,4,0,0,0,0,0,40,-120,226,2004,229,1,0,0,0,40727,181,0,90,273
2004,6,CA-MMU-11674,35,10,3,0,California,CA,rock,U,Full Suppression,Full Suppression,Full Suppression,,6/28/2004,6/28/2004,1,0,0,0,0,0,37,-120,180,2004,180,1,0,0,0,44114,41,0,90,273
2004,6,CA-RRU-032913,20,7,20,0,California,CA,pleasure,H,Full Suppression,Full Suppression,Full Suppression,,4/25/2004,4/28/2004,4,50,0,0,3,0,35,-117,116,2004,119,1,0,0,0,45112,998,1,90,273
2004,6,CA-SHU-006398,33,8,85,0,California,CA,french,U,Full Suppression,Full Suppression,Full Suppression,,8/14/2004,9/5/2004,23,376,20,127,23,0,41,-123,227,2004,249,1,0,0,0,40516,5263,0,90,273
